PROV_CODE,MUN_CODE,BGY_CODE,DATE,RAB_ANIMBITE_M,RAB_ANIMBITE_F
RIZAL,ANGONO,San Roque,01/01/2020,14,21
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),01/01/2020,0,0
RIZAL,ANGONO,San Vicente,01/01/2020,12,14
RIZAL,TAYTAY,Santa Ana,01/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Santa Cruz,01/01/2020,0,0
RIZAL,ANGONO,Santo Niño,01/01/2020,5,4
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,02/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,02/01/2020,3,4
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),02/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Beverly Hills,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,02/01/2020,0,0
RIZAL,ANGONO,Kalayaan,02/01/2020,8,8
RIZAL,ANGONO,Mahabang Parang,02/01/2020,35,14
RIZAL,CITY OF ANTIPOLO,Mambugan,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,02/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,02/01/2020,2,6
RIZAL,TAYTAY,Muzon,02/01/2020,0,0
RIZAL,ANGONO,Poblacion Itaas,02/01/2020,0,1
RIZAL,ANGONO,San Isidro,02/01/2020,44,35
RIZAL,TAYTAY,San Isidro,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,02/01/2020,0,0
RIZAL,TAYTAY,San Juan,02/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,02/01/2020,0,0
RIZAL,ANGONO,San Pedro,02/01/2020,1,5
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),02/01/2020,0,0
RIZAL,ANGONO,San Vicente,02/01/2020,13,10
RIZAL,TAYTAY,Santa Ana,02/01/2020,0,0
RIZAL,ANGONO,San Roque,02/01/2020,17,11
RIZAL,CITY OF ANTIPOLO,Santa Cruz,02/01/2020,0,0
RIZAL,ANGONO,Santo Niño,02/01/2020,3,5
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,03/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,03/01/2020,4,4
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),03/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Beverly Hills,03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,03/01/2020,0,0
RIZAL,ANGONO,Kalayaan,03/01/2020,12,21
RIZAL,ANGONO,Mahabang Parang,03/01/2020,38,26
RIZAL,CITY OF ANTIPOLO,Mambugan,03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,03/01/2020,0,0
RIZAL,TAYTAY,Muzon,03/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,03/01/2020,4,4
RIZAL,ANGONO,Poblacion Itaas,03/01/2020,1,0
RIZAL,ANGONO,San Isidro,03/01/2020,39,43
RIZAL,TAYTAY,San Isidro,03/01/2020,38,22
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,03/01/2020,0,0
RIZAL,TAYTAY,San Juan,03/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,03/01/2020,0,0
RIZAL,ANGONO,San Pedro,03/01/2020,1,1
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),03/01/2020,0,0
RIZAL,ANGONO,San Vicente,03/01/2020,14,9
RIZAL,TAYTAY,Santa Ana,03/01/2020,0,0
RIZAL,ANGONO,San Roque,03/01/2020,14,13
RIZAL,CITY OF ANTIPOLO,Santa Cruz,03/01/2020,0,0
RIZAL,ANGONO,Santo Niño,03/01/2020,6,5
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,04/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,04/01/2020,2,0
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),04/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Beverly Hills,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,04/01/2020,0,0
RIZAL,ANGONO,Kalayaan,04/01/2020,14,15
RIZAL,ANGONO,Mahabang Parang,04/01/2020,26,27
RIZAL,CITY OF ANTIPOLO,Mambugan,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,04/01/2020,0,0
RIZAL,TAYTAY,Muzon,04/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,04/01/2020,5,5
RIZAL,ANGONO,Poblacion Itaas,04/01/2020,0,1
RIZAL,ANGONO,San Isidro,04/01/2020,32,38
RIZAL,TAYTAY,San Isidro,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,04/01/2020,0,0
RIZAL,TAYTAY,San Juan,04/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,04/01/2020,0,0
RIZAL,ANGONO,San Pedro,04/01/2020,2,4
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),04/01/2020,0,0
RIZAL,ANGONO,San Vicente,04/01/2020,11,15
RIZAL,TAYTAY,Santa Ana,04/01/2020,0,0
RIZAL,ANGONO,San Roque,04/01/2020,12,14
RIZAL,CITY OF ANTIPOLO,Santa Cruz,04/01/2020,0,0
RIZAL,ANGONO,Santo Niño,04/01/2020,2,7
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,05/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,05/01/2020,6,1
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),05/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),05/01/2020,38,28
RIZAL,CITY OF ANTIPOLO,Beverly Hills,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,05/01/2020,0,0
RIZAL,ANGONO,Kalayaan,05/01/2020,13,14
RIZAL,ANGONO,Mahabang Parang,05/01/2020,31,32
RIZAL,CITY OF ANTIPOLO,Mambugan,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,05/01/2020,0,0
RIZAL,TAYTAY,Muzon,05/01/2020,9,11
RIZAL,ANGONO,Poblacion Ibaba,05/01/2020,3,3
RIZAL,ANGONO,Poblacion Itaas,05/01/2020,1,0
RIZAL,ANGONO,San Isidro,05/01/2020,31,45
RIZAL,TAYTAY,San Isidro,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,05/01/2020,0,0
RIZAL,TAYTAY,San Juan,05/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,05/01/2020,0,0
RIZAL,ANGONO,San Pedro,05/01/2020,3,2
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),05/01/2020,0,0
RIZAL,ANGONO,San Vicente,05/01/2020,17,15
RIZAL,TAYTAY,Santa Ana,05/01/2020,0,0
RIZAL,ANGONO,San Roque,05/01/2020,17,18
RIZAL,CITY OF ANTIPOLO,Santa Cruz,05/01/2020,0,0
RIZAL,ANGONO,Santo Niño,05/01/2020,3,5
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,06/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,06/01/2020,4,7
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),06/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),06/01/2020,37,29
RIZAL,CITY OF ANTIPOLO,Beverly Hills,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,06/01/2020,0,0
RIZAL,ANGONO,Kalayaan,06/01/2020,21,11
RIZAL,ANGONO,Mahabang Parang,06/01/2020,34,45
RIZAL,CITY OF ANTIPOLO,Mambugan,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,06/01/2020,0,0
RIZAL,TAYTAY,Muzon,06/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,06/01/2020,2,5
RIZAL,ANGONO,Poblacion Itaas,06/01/2020,1,2
RIZAL,ANGONO,San Isidro,06/01/2020,57,56
RIZAL,TAYTAY,San Isidro,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,06/01/2020,0,0
RIZAL,TAYTAY,San Juan,06/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,06/01/2020,0,0
RIZAL,ANGONO,San Pedro,06/01/2020,3,7
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),06/01/2020,0,0
RIZAL,ANGONO,San Vicente,06/01/2020,14,12
RIZAL,TAYTAY,Santa Ana,06/01/2020,0,0
RIZAL,ANGONO,San Roque,06/01/2020,24,15
RIZAL,CITY OF ANTIPOLO,Santa Cruz,06/01/2020,0,0
RIZAL,ANGONO,Santo Niño,06/01/2020,4,9
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,07/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,07/01/2020,5,4
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),07/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Beverly Hills,07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,07/01/2020,0,0
RIZAL,ANGONO,Kalayaan,07/01/2020,18,11
RIZAL,ANGONO,Mahabang Parang,07/01/2020,44,43
RIZAL,CITY OF ANTIPOLO,Mambugan,07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,07/01/2020,0,0
RIZAL,TAYTAY,Muzon,07/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,07/01/2020,3,2
RIZAL,ANGONO,Poblacion Itaas,07/01/2020,0,1
RIZAL,ANGONO,San Isidro,07/01/2020,50,47
RIZAL,TAYTAY,San Isidro,07/01/2020,28,24
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,07/01/2020,0,0
RIZAL,TAYTAY,San Juan,07/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,07/01/2020,0,0
RIZAL,ANGONO,San Pedro,07/01/2020,1,5
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),07/01/2020,0,0
RIZAL,ANGONO,San Vicente,07/01/2020,14,15
RIZAL,TAYTAY,Santa Ana,07/01/2020,0,0
RIZAL,ANGONO,San Roque,07/01/2020,22,17
RIZAL,CITY OF ANTIPOLO,Santa Cruz,07/01/2020,0,0
RIZAL,ANGONO,Santo Niño,07/01/2020,5,2
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,08/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,08/01/2020,2,1
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),08/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),08/01/2020,46,52
RIZAL,CITY OF ANTIPOLO,Beverly Hills,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,08/01/2020,0,0
RIZAL,ANGONO,Kalayaan,08/01/2020,15,12
RIZAL,ANGONO,Mahabang Parang,08/01/2020,34,25
RIZAL,CITY OF ANTIPOLO,Mambugan,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,08/01/2020,0,0
RIZAL,TAYTAY,Muzon,08/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,08/01/2020,1,3
RIZAL,ANGONO,Poblacion Itaas,08/01/2020,0,0
RIZAL,ANGONO,San Isidro,08/01/2020,38,43
RIZAL,TAYTAY,San Isidro,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,08/01/2020,0,0
RIZAL,TAYTAY,San Juan,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,08/01/2020,0,0
RIZAL,ANGONO,San Pedro,08/01/2020,2,5
RIZAL,ANGONO,San Roque,08/01/2020,18,12
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),08/01/2020,0,0
RIZAL,ANGONO,San Vicente,08/01/2020,12,8
RIZAL,TAYTAY,Santa Ana,08/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Santa Cruz,08/01/2020,0,0
RIZAL,ANGONO,Santo Niño,08/01/2020,6,5
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,09/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,09/01/2020,2,1
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),09/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),09/01/2020,67,57
RIZAL,CITY OF ANTIPOLO,Beverly Hills,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,09/01/2020,0,0
RIZAL,ANGONO,Kalayaan,09/01/2020,14,18
RIZAL,ANGONO,Mahabang Parang,09/01/2020,51,44
RIZAL,CITY OF ANTIPOLO,Mambugan,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,09/01/2020,0,0
RIZAL,TAYTAY,Muzon,09/01/2020,16,16
RIZAL,ANGONO,Poblacion Ibaba,09/01/2020,4,5
RIZAL,ANGONO,Poblacion Itaas,09/01/2020,0,0
RIZAL,ANGONO,San Isidro,09/01/2020,58,41
RIZAL,TAYTAY,San Isidro,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,09/01/2020,0,0
RIZAL,TAYTAY,San Juan,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,09/01/2020,0,0
RIZAL,ANGONO,San Pedro,09/01/2020,1,2
RIZAL,ANGONO,San Roque,09/01/2020,19,28
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),09/01/2020,0,0
RIZAL,ANGONO,San Vicente,09/01/2020,14,16
RIZAL,TAYTAY,Santa Ana,09/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Santa Cruz,09/01/2020,0,0
RIZAL,ANGONO,Santo Niño,09/01/2020,6,10
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,10/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,10/01/2020,4,8
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),10/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Beverly Hills,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,10/01/2020,0,0
RIZAL,ANGONO,Kalayaan,10/01/2020,11,21
RIZAL,ANGONO,Mahabang Parang,10/01/2020,38,42
RIZAL,CITY OF ANTIPOLO,Mambugan,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,10/01/2020,0,0
RIZAL,TAYTAY,Muzon,10/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,10/01/2020,3,3
RIZAL,ANGONO,Poblacion Itaas,10/01/2020,0,0
RIZAL,ANGONO,San Isidro,10/01/2020,57,57
RIZAL,TAYTAY,San Isidro,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,10/01/2020,0,0
RIZAL,TAYTAY,San Juan,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,10/01/2020,0,0
RIZAL,ANGONO,San Pedro,10/01/2020,1,1
RIZAL,ANGONO,San Roque,10/01/2020,16,20
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),10/01/2020,0,0
RIZAL,ANGONO,San Vicente,10/01/2020,10,31
RIZAL,TAYTAY,Santa Ana,10/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Santa Cruz,10/01/2020,0,0
RIZAL,ANGONO,Santo Niño,10/01/2020,3,1
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,11/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,11/01/2020,2,2
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),11/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),11/01/2020,45,52
RIZAL,CITY OF ANTIPOLO,Beverly Hills,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,11/01/2020,0,0
RIZAL,ANGONO,Kalayaan,11/01/2020,20,12
RIZAL,ANGONO,Mahabang Parang,11/01/2020,47,29
RIZAL,CITY OF ANTIPOLO,Mambugan,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,11/01/2020,0,0
RIZAL,TAYTAY,Muzon,11/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,11/01/2020,8,5
RIZAL,ANGONO,Poblacion Itaas,11/01/2020,0,0
RIZAL,ANGONO,San Isidro,11/01/2020,40,49
RIZAL,TAYTAY,San Isidro,11/01/2020,26,30
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,11/01/2020,0,0
RIZAL,TAYTAY,San Juan,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,11/01/2020,0,0
RIZAL,ANGONO,San Pedro,11/01/2020,8,2
RIZAL,ANGONO,San Roque,11/01/2020,17,12
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),11/01/2020,0,0
RIZAL,ANGONO,San Vicente,11/01/2020,20,14
RIZAL,TAYTAY,Santa Ana,11/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Santa Cruz,11/01/2020,0,0
RIZAL,ANGONO,Santo Niño,11/01/2020,6,4
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,12/01/2020,0,0
RIZAL,ANGONO,Bagumbayan,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dalig,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),12/01/2020,0,0
RIZAL,TAYTAY,Dolores (Pob.),12/01/2020,75,57
RIZAL,CITY OF ANTIPOLO,Beverly Hills,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,12/01/2020,0,0
RIZAL,ANGONO,Kalayaan,12/01/2020,0,0
RIZAL,ANGONO,Mahabang Parang,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mambugan,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,12/01/2020,0,0
RIZAL,TAYTAY,Muzon,12/01/2020,0,0
RIZAL,ANGONO,Poblacion Ibaba,12/01/2020,0,0
RIZAL,ANGONO,Poblacion Itaas,12/01/2020,0,0
RIZAL,ANGONO,San Isidro,12/01/2020,0,0
RIZAL,TAYTAY,San Isidro,12/01/2020,23,40
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,12/01/2020,0,0
RIZAL,TAYTAY,San Juan,12/01/2020,73,70
RIZAL,CITY OF ANTIPOLO,San Luis,12/01/2020,0,0
RIZAL,ANGONO,San Pedro,12/01/2020,0,0
RIZAL,ANGONO,San Roque,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),12/01/2020,0,0
RIZAL,ANGONO,San Vicente,12/01/2020,0,0
RIZAL,TAYTAY,Santa Ana,12/01/2020,0,0
RIZAL,CITY OF ANTIPOLO,Santa Cruz,12/01/2020,0,0
RIZAL,ANGONO,Santo Niño,12/01/2020,0,0
